01/02/2013 07:36,Neutral
01/02/2013 07:41,Neutral
01/02/2013 07:43,Bullish
01/02/2013 07:44,Neutral
01/02/2013 07:45,Bearish
01/02/2013 07:45,Bullish
01/02/2013 07:47,Bullish
01/02/2013 07:52,Bullish
01/02/2013 07:53,Bullish
01/02/2013 07:53,Bearish
01/02/2013 07:57,Bullish
01/02/2013 07:58,Bullish
01/02/2013 07:59,Neutral
01/02/2013 08:03,Neutral
01/02/2013 08:06,Bullish
01/02/2013 08:15,Bearish
01/02/2013 08:29,Bullish
01/02/2013 08:32,Bearish
01/02/2013 08:38,Bullish
01/02/2013 08:50,Bullish
01/02/2013 08:51,Bullish
01/02/2013 08:53,Bullish
01/02/2013 08:55,Neutral
01/02/2013 09:07,Bearish
01/02/2013 09:16,Bullish
01/02/2013 09:17,Bullish
01/02/2013 09:17,Bullish
01/02/2013 09:22,Bullish
01/02/2013 09:25,Bullish
01/02/2013 09:25,Bullish
01/02/2013 09:32,Bullish
01/02/2013 09:43,Neutral
01/02/2013 09:43,Bullish
01/02/2013 09:49,Bullish
01/02/2013 09:54,Neutral
01/02/2013 10:03,Bearish
01/02/2013 10:04,Neutral
01/02/2013 10:06,Bullish
01/02/2013 10:07,Bullish
01/02/2013 10:08,Bearish
01/02/2013 10:09,Bearish
01/02/2013 10:11,Bearish
01/02/2013 10:11,Bullish
01/02/2013 10:19,Bullish
01/02/2013 10:21,Bullish
01/02/2013 10:21,Neutral
01/02/2013 10:24,Bullish
01/02/2013 10:24,Bullish
01/02/2013 10:27,Bullish
01/02/2013 10:33,Neutral
01/02/2013 10:33,Bullish
01/02/2013 10:35,Bearish
01/02/2013 10:36,Bullish
01/02/2013 10:38,Bullish
01/02/2013 10:43,Bullish
01/02/2013 10:44,Bullish
01/02/2013 11:01,Neutral
01/02/2013 11:03,Bullish
01/02/2013 11:04,Neutral
01/02/2013 11:09,Bullish
01/02/2013 11:10,Bullish
01/02/2013 11:12,Bullish
01/02/2013 11:13,Bearish
01/02/2013 11:13,Bearish
01/02/2013 11:14,Bearish
01/02/2013 11:15,Bullish
01/02/2013 11:16,Bearish
01/02/2013 11:32,Bullish
01/02/2013 11:37,Neutral
01/02/2013 11:37,Bearish
01/02/2013 11:46,Bullish
01/02/2013 11:49,Bullish
01/02/2013 12:02,Neutral
01/02/2013 12:14,Bullish
01/02/2013 12:15,Bearish
01/02/2013 12:31,Bearish
01/02/2013 12:31,Bullish
01/02/2013 12:38,Bearish
01/02/2013 12:40,Neutral
01/02/2013 12:41,Neutral
01/02/2013 12:43,Bullish
01/02/2013 12:43,Bearish
01/02/2013 12:46,Bullish
01/02/2013 12:51,Neutral
01/02/2013 12:58,Bullish
01/02/2013 12:59,Bullish
01/02/2013 13:01,Bullish
01/02/2013 13:02,Bearish
01/02/2013 13:02,Bearish
01/02/2013 13:11,Bullish
01/02/2013 13:11,Neutral
01/02/2013 13:12,Bearish
01/02/2013 13:25,Neutral
01/02/2013 13:32,Bullish
01/02/2013 13:37,Neutral
01/02/2013 13:50,Neutral
01/02/2013 13:57,Bullish
01/02/2013 14:08,Bullish
01/02/2013 14:13,Bearish
01/02/2013 14:21,Bullish
01/02/2013 14:42,Bullish
01/02/2013 15:46,Neutral
01/02/2013 15:57,Neutral
01/02/2013 16:09,Neutral
01/02/2013 16:14,Bullish
01/02/2013 16:40,Bearish
01/02/2013 16:44,Bearish
01/02/2013 16:48,Bullish
01/02/2013 16:48,Neutral
01/02/2013 18:23,Bullish
01/02/2013 18:51,Bullish
01/02/2013 19:26,Bullish
01/02/2013 19:26,Bearish
01/02/2013 19:28,Bearish
01/02/2013 19:38,Bullish
01/02/2013 19:40,Bearish
01/02/2013 21:00,Neutral
01/02/2013 21:11,Bullish
01/02/2013 21:37,Neutral
01/02/2013 22:09,Bearish
01/02/2013 22:12,Bullish
01/02/2013 22:47,Bullish
01/02/2013 23:29,Neutral
01/03/2013 02:59,Neutral
01/03/2013 03:35,Bullish
01/03/2013 03:56,Neutral
01/03/2013 03:59,Bullish
01/03/2013 04:58,Neutral
01/03/2013 05:29,Bullish
01/03/2013 05:42,Bearish
01/03/2013 06:01,Neutral
01/03/2013 06:17,Bearish
01/03/2013 06:20,Bullish
01/03/2013 06:24,Bullish
01/03/2013 06:28,Bullish
01/03/2013 06:29,Bullish
01/03/2013 06:38,Neutral
01/03/2013 06:38,Neutral
01/03/2013 06:39,Bearish
01/03/2013 06:39,Neutral
01/03/2013 06:52,Bearish
01/03/2013 06:52,Bullish
01/03/2013 07:03,Bullish
01/03/2013 07:04,Bullish
01/03/2013 07:07,Neutral
01/03/2013 07:13,Bullish
01/03/2013 07:16,Neutral
01/03/2013 07:17,Bearish
01/03/2013 07:17,Bullish
01/03/2013 07:17,Bullish
01/03/2013 07:21,Bullish
01/03/2013 07:24,Neutral
01/03/2013 07:27,Neutral
01/03/2013 07:34,Bullish
01/03/2013 07:43,Neutral
01/03/2013 07:54,Bearish
01/03/2013 08:10,Bullish
01/03/2013 08:35,Bullish
01/03/2013 08:41,Bearish
01/03/2013 08:45,Bullish
01/03/2013 08:46,Bullish
01/03/2013 08:47,Bullish
01/03/2013 08:49,Neutral
01/03/2013 08:50,Bullish
01/03/2013 09:00,Bullish
01/03/2013 09:02,Neutral
01/03/2013 09:04,Bullish
01/03/2013 09:05,Bullish
01/03/2013 09:06,Bullish
01/03/2013 09:06,Bearish
01/03/2013 09:09,Bullish
01/03/2013 09:11,Neutral
01/03/2013 09:11,Neutral
01/03/2013 09:13,Neutral
01/03/2013 09:17,Bullish
01/03/2013 09:31,Bullish
01/03/2013 09:36,Bullish
01/03/2013 09:39,Bullish
01/03/2013 09:40,Bullish
01/03/2013 09:59,Neutral
01/03/2013 10:06,Bullish
01/03/2013 10:17,Neutral
01/03/2013 10:22,Bullish
01/03/2013 10:27,Bullish
01/03/2013 10:34,Neutral
01/03/2013 10:34,Bullish
01/03/2013 10:34,Bearish
01/03/2013 10:36,Bullish
01/03/2013 10:36,Bullish
01/03/2013 10:58,Bullish
01/03/2013 11:07,Neutral
01/03/2013 11:08,Bullish
01/03/2013 11:09,Bullish
01/03/2013 11:10,Bullish
01/03/2013 11:16,Neutral
01/03/2013 11:17,Bullish
01/03/2013 11:29,Bullish
01/03/2013 11:38,Bullish
01/03/2013 11:43,Bullish
01/03/2013 11:48,Neutral
01/03/2013 12:18,Bullish
01/03/2013 12:22,Bullish
01/03/2013 12:24,Bullish
01/03/2013 12:28,Bullish
01/03/2013 12:34,Neutral
01/03/2013 12:40,Bullish
01/03/2013 12:52,Neutral
01/03/2013 12:59,Bullish
01/03/2013 13:00,Bullish
01/03/2013 13:05,Neutral
01/03/2013 13:44,Bearish
01/03/2013 13:46,Neutral
01/03/2013 13:55,Neutral
01/03/2013 14:22,Bullish
01/03/2013 14:45,Bullish
01/03/2013 14:51,Bearish
01/03/2013 14:55,Bullish
01/03/2013 15:05,Bullish
01/03/2013 15:12,Neutral
01/03/2013 15:13,Bullish
01/03/2013 15:18,Bullish
01/03/2013 15:53,Bearish
01/03/2013 16:03,Neutral
01/03/2013 16:08,Bullish
01/03/2013 16:26,Bearish
01/03/2013 16:46,Neutral
01/03/2013 18:32,Neutral
01/04/2013 04:16,Bearish
01/04/2013 04:19,Neutral
01/04/2013 04:27,Bullish
01/04/2013 04:51,Neutral
01/04/2013 04:52,Bullish
01/04/2013 05:22,Neutral
01/04/2013 05:32,Bullish
01/04/2013 05:36,Bullish
01/04/2013 05:46,Bullish
01/04/2013 05:48,Bullish
01/04/2013 05:50,Bearish
01/04/2013 06:06,Bearish
01/04/2013 06:18,Bearish
01/04/2013 06:44,Neutral
01/04/2013 06:45,Bullish
01/04/2013 06:52,Bullish
01/04/2013 06:59,Bullish
01/04/2013 07:25,Neutral
01/04/2013 07:30,Bullish
01/04/2013 07:32,Bullish
01/04/2013 07:36,Bullish
01/04/2013 07:37,Neutral
01/04/2013 07:45,Neutral
01/04/2013 07:48,Bullish
01/04/2013 07:49,Bullish
01/04/2013 07:54,Neutral
01/04/2013 08:17,Neutral
01/04/2013 08:20,Bullish
01/04/2013 08:21,Bullish
01/04/2013 08:22,Bullish
01/04/2013 08:24,Bullish
01/04/2013 08:28,Neutral
01/04/2013 08:40,Bearish
01/04/2013 09:45,Bullish
01/04/2013 09:52,Bullish
01/04/2013 10:03,Bearish
01/04/2013 10:17,Bullish
01/04/2013 10:19,Neutral
01/04/2013 10:29,Neutral
01/04/2013 10:44,Bearish
01/04/2013 10:51,Bearish
01/04/2013 10:56,Bullish
01/04/2013 11:10,Neutral
01/04/2013 11:22,Bullish
01/04/2013 11:26,Bullish
01/04/2013 11:26,Bullish
01/04/2013 11:32,Bullish
01/04/2013 11:47,Bullish
01/04/2013 11:56,Bullish
01/04/2013 11:57,Bullish
01/04/2013 12:02,Neutral
01/04/2013 12:08,Neutral
01/04/2013 12:08,Bearish
01/04/2013 12:13,Bullish
01/04/2013 12:13,Bullish
01/04/2013 12:17,Neutral
01/04/2013 12:26,Bullish
01/04/2013 12:29,Bullish
01/04/2013 12:30,Neutral
01/04/2013 12:31,Neutral
01/04/2013 12:32,Neutral
01/04/2013 12:34,Neutral
01/04/2013 12:34,Bullish
01/04/2013 12:35,Bullish
01/04/2013 12:36,Bullish
01/04/2013 12:38,Bullish
01/04/2013 12:40,Bullish
01/04/2013 12:40,Bearish
01/04/2013 12:41,Neutral
01/04/2013 12:42,Bearish
01/04/2013 12:44,Bullish
01/04/2013 12:47,Bullish
01/04/2013 12:47,Neutral
01/04/2013 12:50,Bullish
01/04/2013 12:51,Neutral
01/04/2013 12:53,Bullish
01/04/2013 12:53,Bullish
01/04/2013 12:54,Neutral
01/04/2013 12:55,Bearish
01/04/2013 12:56,Bullish
01/04/2013 12:57,Bearish
01/04/2013 12:57,Bearish
01/04/2013 12:58,Bearish
01/04/2013 12:58,Bullish
01/04/2013 12:59,Bullish
01/04/2013 13:00,Bullish
01/04/2013 13:00,Bullish
01/04/2013 13:01,Bullish
01/04/2013 13:02,Neutral
01/04/2013 13:02,Bullish
01/04/2013 13:08,Neutral
01/04/2013 13:09,Bullish
01/04/2013 13:10,Bullish
01/04/2013 13:13,Bullish
01/04/2013 13:14,Bullish
01/04/2013 13:14,Bullish
01/04/2013 13:14,Bullish
01/04/2013 13:15,Neutral
01/04/2013 13:19,Neutral
01/04/2013 13:19,Bearish
01/04/2013 13:21,Bullish
01/04/2013 13:24,Bullish
01/04/2013 13:25,Bullish
01/04/2013 13:27,Bearish
01/04/2013 13:28,Bullish
01/04/2013 13:31,Bullish
01/04/2013 13:33,Neutral
01/04/2013 13:43,Bullish
01/04/2013 13:46,Bullish
01/04/2013 13:49,Bearish
01/04/2013 14:04,Bullish
01/04/2013 14:28,Neutral
01/04/2013 14:38,Bullish
01/04/2013 14:46,Bullish
01/04/2013 14:48,Bullish
01/04/2013 14:53,Bullish
01/04/2013 14:58,Bullish
01/04/2013 15:57,Neutral
01/04/2013 16:09,Bullish
01/04/2013 16:13,Bullish
01/04/2013 17:22,Bullish
01/04/2013 17:27,Bullish
01/04/2013 17:43,Bearish
01/04/2013 18:10,Bullish
01/04/2013 19:30,Bearish
01/04/2013 20:00,Neutral
01/04/2013 20:01,Bullish
01/04/2013 22:01,Bearish
01/04/2013 22:49,Bearish
01/04/2013 23:20,Bullish
01/05/2013 05:25,Bullish
01/05/2013 05:32,Bullish
01/05/2013 06:50,Bullish
01/05/2013 07:48,Bearish
01/05/2013 07:50,Bullish
01/05/2013 08:03,Bullish
01/05/2013 08:34,Bearish
01/05/2013 08:37,Bullish
01/05/2013 08:41,Bearish
01/05/2013 08:59,Bearish
01/05/2013 09:40,Bullish
01/05/2013 09:46,Bullish
01/05/2013 09:47,Bullish
01/05/2013 09:50,Bullish
01/05/2013 09:51,Bullish
01/05/2013 09:55,Bullish
01/05/2013 09:55,Bullish
01/05/2013 09:59,Bullish
01/05/2013 10:03,Bullish
01/05/2013 11:19,Bearish
01/05/2013 11:48,Bullish
01/05/2013 12:21,Bullish
01/05/2013 12:36,Bullish
01/05/2013 13:20,Neutral
01/05/2013 13:30,Bullish
01/05/2013 13:34,Bearish
01/05/2013 13:35,Bullish
01/05/2013 13:48,Bullish
01/05/2013 14:44,Bullish
01/05/2013 16:13,Bullish
01/05/2013 16:16,Bullish
01/05/2013 16:28,Bullish
01/05/2013 17:07,Neutral
01/05/2013 18:41,Neutral
01/05/2013 20:19,Neutral
01/05/2013 21:30,Bullish
01/05/2013 21:35,Bullish
01/06/2013 02:17,Bullish
01/06/2013 05:26,Bullish
01/06/2013 07:15,Bullish
01/06/2013 07:18,Bullish
01/06/2013 07:22,Bearish
01/06/2013 07:23,Bullish
01/06/2013 07:26,Bullish
01/06/2013 07:28,Bearish
01/06/2013 07:31,Bearish
01/06/2013 07:33,Bullish
01/06/2013 07:34,Bullish
01/06/2013 07:40,Bullish
01/06/2013 07:41,Bearish
01/06/2013 07:59,Neutral
01/06/2013 08:02,Bullish
01/06/2013 08:04,Bullish
01/06/2013 08:17,Bullish
01/06/2013 09:18,Bullish
01/06/2013 09:57,Bullish
01/06/2013 09:59,Bullish
01/06/2013 10:00,Bearish
01/06/2013 10:04,Bullish
01/06/2013 10:10,Bullish
01/06/2013 10:35,Neutral
01/06/2013 11:31,Bullish
01/06/2013 11:33,Bearish
01/06/2013 11:41,Bullish
01/06/2013 11:47,Neutral
01/06/2013 11:48,Neutral
01/06/2013 12:27,Bullish
01/06/2013 14:27,Bullish
01/06/2013 14:30,Bullish
01/06/2013 15:07,Bullish
01/06/2013 15:53,Bullish
01/06/2013 16:40,Neutral
01/06/2013 16:50,Neutral
01/06/2013 17:10,Neutral
01/06/2013 17:15,Neutral
01/06/2013 18:46,Bullish
01/06/2013 18:53,Bullish
01/06/2013 19:55,Bullish
01/06/2013 20:28,Bullish
01/06/2013 20:33,Bullish
01/06/2013 20:39,Bullish
01/06/2013 21:04,Bullish
01/06/2013 22:25,Bullish
01/07/2013 01:46,Bullish
01/07/2013 03:06,Neutral
01/07/2013 04:14,Neutral
01/07/2013 04:21,Bullish
01/07/2013 04:28,Bullish
01/07/2013 04:32,Bullish
01/07/2013 04:33,Bullish
01/07/2013 04:33,Bullish
01/07/2013 04:35,Bullish
01/07/2013 04:36,Bullish
01/07/2013 04:37,Bullish
01/07/2013 04:39,Bullish
01/07/2013 04:40,Bullish
01/07/2013 04:40,Neutral
01/07/2013 04:41,Bullish
01/07/2013 04:46,Bullish
01/07/2013 04:48,Bullish
01/07/2013 04:50,Neutral
01/07/2013 04:50,Bullish
01/07/2013 04:54,Bullish
01/07/2013 04:58,Neutral
01/07/2013 04:58,Bullish
01/07/2013 05:00,Neutral
01/07/2013 05:11,Bullish
01/07/2013 05:12,Bullish
01/07/2013 05:12,Bullish
01/07/2013 05:16,Bullish
01/07/2013 05:19,Bullish
01/07/2013 05:19,Neutral
01/07/2013 05:26,Neutral
01/07/2013 05:30,Bullish
01/07/2013 05:42,Neutral
01/07/2013 05:43,Neutral
01/07/2013 05:43,Bullish
01/07/2013 05:46,Bullish
01/07/2013 05:46,Neutral
01/07/2013 05:47,Bullish
01/07/2013 05:49,Bullish
01/07/2013 05:55,Bullish
01/07/2013 05:59,Neutral
01/07/2013 06:01,Neutral
01/07/2013 06:04,Neutral
01/07/2013 06:05,Neutral
01/07/2013 06:13,Neutral
01/07/2013 06:20,Bearish
01/07/2013 06:21,Neutral
01/07/2013 06:21,Bearish
01/07/2013 06:25,Bearish
01/07/2013 06:26,Bearish
01/07/2013 06:30,Bearish
01/07/2013 06:32,Bullish
01/07/2013 06:36,Bearish
01/07/2013 06:38,Neutral
01/07/2013 06:39,Bearish
01/07/2013 06:41,Bullish
01/07/2013 06:41,Bullish
01/07/2013 06:41,Bearish
01/07/2013 06:43,Bullish
01/07/2013 06:46,Bullish
01/07/2013 06:46,Bearish
01/07/2013 06:47,Bullish
01/07/2013 06:48,Bullish
01/07/2013 06:48,Bullish
01/07/2013 06:49,Bearish
01/07/2013 06:49,Bullish
01/07/2013 06:50,Neutral
01/07/2013 06:50,Neutral
01/07/2013 06:57,Bullish
01/07/2013 07:01,Bullish
01/07/2013 07:02,Neutral
01/07/2013 07:04,Bullish
01/07/2013 07:11,Bullish
01/07/2013 07:16,Neutral
01/07/2013 07:18,Bullish
01/07/2013 07:20,Neutral
01/07/2013 07:21,Bullish
01/07/2013 07:24,Neutral
01/07/2013 07:25,Neutral
01/07/2013 07:26,Bullish
01/07/2013 07:27,Neutral
01/07/2013 07:34,Neutral
01/07/2013 07:34,Neutral
01/07/2013 07:36,Neutral
01/07/2013 07:36,Bullish
01/07/2013 07:42,Bearish
01/07/2013 07:43,Bearish
01/07/2013 07:43,Bullish
01/07/2013 07:44,Bullish
01/07/2013 07:45,Bullish
01/07/2013 07:46,Bearish
01/07/2013 07:48,Neutral
01/07/2013 07:49,Bullish
01/07/2013 07:49,Neutral
01/07/2013 08:00,Bullish
01/07/2013 08:02,Bearish
01/07/2013 08:11,Bullish
01/07/2013 08:14,Bearish
01/07/2013 08:16,Bullish
01/07/2013 08:19,Bullish
01/07/2013 08:20,Neutral
01/07/2013 08:24,Bullish
01/07/2013 08:25,Bearish
01/07/2013 08:32,Bullish
01/07/2013 09:02,Neutral
01/07/2013 09:04,Bearish
01/07/2013 09:06,Bullish
01/07/2013 09:08,Bullish
01/07/2013 09:14,Bearish
01/07/2013 09:15,Neutral
01/07/2013 09:15,Neutral
01/07/2013 09:18,Neutral
01/07/2013 09:33,Bullish
01/07/2013 09:34,Bullish
01/07/2013 09:38,Bullish
01/07/2013 09:39,Bearish
01/07/2013 09:40,Bullish
01/07/2013 09:41,Bullish
01/07/2013 09:52,Bearish
01/07/2013 10:06,Neutral
01/07/2013 10:07,Bullish
01/07/2013 10:07,Bullish
01/07/2013 10:19,Bearish
01/07/2013 10:28,Bearish
01/07/2013 10:40,Neutral
01/07/2013 10:41,Bearish
01/07/2013 11:00,Bullish
01/07/2013 11:12,Neutral
01/07/2013 11:21,Neutral
01/07/2013 11:29,Neutral
01/07/2013 11:32,Bullish
01/07/2013 11:34,Neutral
01/07/2013 11:41,Bearish
01/07/2013 11:50,Neutral
01/07/2013 11:51,Bullish
01/07/2013 12:02,Neutral
01/07/2013 12:20,Bullish
01/07/2013 12:22,Bullish
01/07/2013 12:23,Bullish
01/07/2013 12:25,Bullish
01/07/2013 12:26,Bullish
01/07/2013 12:32,Neutral
01/07/2013 12:37,Bullish
01/07/2013 12:44,Bullish
01/07/2013 12:48,Bearish
01/07/2013 12:50,Bearish
01/07/2013 12:55,Bullish
01/07/2013 12:57,Bullish
01/07/2013 12:59,Bearish
01/07/2013 13:01,Neutral
01/07/2013 13:02,Bearish
01/07/2013 13:02,Bearish
01/07/2013 13:03,Bullish
01/07/2013 13:04,Neutral
01/07/2013 13:11,Bearish
01/07/2013 13:18,Neutral
01/07/2013 13:29,Neutral
01/07/2013 13:43,Bearish
01/07/2013 14:06,Bearish
01/07/2013 14:29,Bearish
01/07/2013 14:39,Bearish
01/07/2013 14:41,Neutral
01/07/2013 14:55,Neutral
01/07/2013 15:18,Bullish
01/07/2013 15:29,Bullish
01/07/2013 15:58,Bullish
01/07/2013 16:00,Neutral
01/07/2013 16:00,Neutral
01/07/2013 16:23,Bearish
01/07/2013 16:36,Neutral
01/07/2013 16:37,Neutral
01/07/2013 16:39,Bearish
01/07/2013 16:56,Bearish
01/07/2013 17:17,Bullish
01/07/2013 18:03,Neutral
01/07/2013 18:53,Bullish
01/07/2013 18:55,Bullish
01/07/2013 18:57,Bullish
01/07/2013 19:02,Neutral
01/07/2013 20:21,Neutral
01/07/2013 20:23,Neutral
01/07/2013 20:29,Neutral
01/07/2013 20:33,Bearish
01/07/2013 20:35,Bearish
01/07/2013 20:43,Neutral
01/07/2013 20:53,Bearish
01/07/2013 21:26,Bullish
01/07/2013 21:31,Bullish
01/07/2013 21:35,Bullish
01/07/2013 22:52,Neutral
01/07/2013 23:04,Bullish
01/08/2013 01:01,Neutral
01/08/2013 04:24,Bearish
01/08/2013 04:40,Bullish
01/08/2013 04:43,Bearish
01/08/2013 04:43,Bullish
01/08/2013 05:04,Neutral
01/08/2013 05:09,Bearish
01/08/2013 05:21,Bullish
01/08/2013 05:50,Bearish
01/08/2013 05:56,Bearish
01/08/2013 05:58,Bearish
01/08/2013 05:59,Bullish
01/08/2013 06:00,Bearish
01/08/2013 06:02,Bullish
01/08/2013 06:03,Bullish
01/08/2013 06:04,Bearish
01/08/2013 06:07,Bullish
01/08/2013 06:07,Bearish
01/08/2013 06:10,Bullish
01/08/2013 06:15,Bearish
01/08/2013 06:19,Bearish
01/08/2013 06:35,Bearish
01/08/2013 06:38,Bullish
01/08/2013 06:42,Bullish
01/08/2013 06:45,Bullish
01/08/2013 06:47,Bearish
01/08/2013 06:59,Neutral
01/08/2013 07:00,Neutral
01/08/2013 07:01,Bullish
01/08/2013 07:02,Bullish
01/08/2013 07:09,Bearish
01/08/2013 07:11,Neutral
01/08/2013 07:14,Bearish
01/08/2013 07:14,Neutral
01/08/2013 07:15,Neutral
01/08/2013 07:15,Bullish
01/08/2013 07:15,Neutral
01/08/2013 07:16,Neutral
01/08/2013 07:16,Bearish
01/08/2013 07:18,Bullish
01/08/2013 07:19,Bullish
01/08/2013 07:21,Neutral
01/08/2013 07:24,Bearish
01/08/2013 07:25,Bullish
01/08/2013 07:25,Neutral
01/08/2013 07:27,Bearish
01/08/2013 07:29,Bullish
01/08/2013 07:29,Bearish
01/08/2013 07:32,Neutral
01/08/2013 07:33,Bullish
01/08/2013 07:41,Bullish
01/08/2013 07:41,Bullish
01/08/2013 07:46,Bullish
01/08/2013 07:47,Bullish
01/08/2013 07:50,Neutral
01/08/2013 07:51,Bullish
01/08/2013 07:53,Bearish
01/08/2013 07:55,Bullish
01/08/2013 07:57,Neutral
01/08/2013 07:57,Neutral
01/08/2013 08:00,Bearish
01/08/2013 08:05,Bullish
01/08/2013 08:08,Bearish
01/08/2013 08:09,Bearish
01/08/2013 08:14,Bullish
01/08/2013 08:16,Bullish
01/08/2013 08:19,Bearish
01/08/2013 08:28,Bearish
01/08/2013 08:31,Neutral
01/08/2013 08:32,Bearish
01/08/2013 09:18,Bullish
01/08/2013 09:28,Bullish
01/08/2013 09:28,Bullish
01/08/2013 09:30,Bullish
01/08/2013 09:35,Neutral
01/08/2013 09:47,Bullish
01/08/2013 09:47,Bearish
01/08/2013 09:48,Bearish
01/08/2013 10:00,Bullish
01/08/2013 10:01,Bearish
01/08/2013 10:19,Bearish
01/08/2013 10:21,Bullish
01/08/2013 10:29,Bullish
01/08/2013 10:32,Bearish
01/08/2013 10:36,Bullish
01/08/2013 10:38,Neutral
01/08/2013 10:40,Bearish
01/08/2013 10:42,Bearish
01/08/2013 10:42,Neutral
01/08/2013 10:43,Bearish
01/08/2013 10:43,Bearish
01/08/2013 10:48,Bearish
01/08/2013 10:48,Bearish
01/08/2013 11:02,Bullish
01/08/2013 11:13,Neutral
01/08/2013 11:35,Bullish
01/08/2013 11:35,Bearish
01/08/2013 11:46,Bullish
01/08/2013 11:46,Bullish
01/08/2013 11:47,Bullish
01/08/2013 11:55,Neutral
01/08/2013 12:00,Bearish
01/08/2013 12:02,Bullish
01/08/2013 12:12,Neutral
01/08/2013 12:14,Bullish
01/08/2013 12:22,Bullish
01/08/2013 12:24,Bearish
01/08/2013 12:25,Bullish
01/08/2013 12:31,Neutral
01/08/2013 12:35,Bullish
01/08/2013 12:35,Bullish
01/08/2013 12:38,Neutral
01/08/2013 12:39,Neutral
01/08/2013 12:40,Bullish
